datetime,Beach Road,Carlton Gore Cycle Counter,Curran Street Road,Curran Street Shared Path,Dominion Rd City Bound,Dominion Road Outbound,East Coast Road,GI TO TAMAKI DR SECTION-1,Grafton Bridge,Grafton Gully,Grafton Road,Great North Rd City Bound,Great Nth Rd Sth Side,Great South Rd (Manukau) NB,Great South Rd (Manukau) SB,HighBrook,Hopetoun Street,Karangahape Road,Lagoon Drive,Lake Rd NB,Lake Road SB New,Mangere Bridge,Mangere Safe Routes,Matakana,NW Cycleway Kingsland,NW Cycleway TeAtatu,Nelson Street,Nelson Street Lightpath bikes 8 loop,Oceanview Rd Waiheke,Orewa Path,Ormiston Rd Sth,Ormiston Road Nth,Pukekohe - Queen St,Quay St Spark Arena,Quay St Spark Arena Shared Pathway,Quay St Totem UZELT,Rankin Ave,SW Shared Path,Saint Lukes Rd NB,Saint Lukes Rd SB,Symonds Street City Bound,Symonds Street Sth Bound,Tamaki Drive EB,Tamaki Drive WB,TeWero Bridge Bike Counter,Twin Streams,Upper Queen Street,Victoria Street West On Rd,Victoria Street West Shared Path,Waterview Unitec Counter
2013-01-01 13:00:00,,,,,,,1,,11,,,,,0,2,2,,,8.0,3,,34,,,14,20,,,,29,,,,,,,,0.0,,,,,78.0,22,,16,,,,
2013-01-01 14:00:00,,,,,,,3,,8,,,,,0,1,2,,,4.0,6,,25,,,16,20,,,,18,,,,,,,,9.0,,,,,49.0,24,,21,,,,
2013-01-01 15:00:00,,,,,,,4,,8,,,,,0,2,1,,,8.0,8,,18,,,25,14,,,,21,,,,,,,,6.0,,,,,74.0,18,,5,,,,
2013-01-01 16:00:00,,,,,,,7,,13,,,,,0,3,1,,,8.0,10,,33,,,16,22,,,,22,,,,,,,,5.0,,,,,45.0,27,,8,,,,
2013-01-01 17:00:00,,,,,,,4,,8,,,,,2,2,2,,,10.0,6,,16,,,15,18,,,,29,,,,,,,,18.0,,,,,40.0,17,,6,,,,
2013-01-01 18:00:00,,,,,,,9,,4,,,,,1,3,5,,,8.0,5,,20,,,12,24,,,,39,,,,,,,,9.0,,,,,39.0,24,,27,,,,
2013-01-01 19:00:00,,,,,,,6,,10,,,,,2,1,4,,,3.0,3,,19,,,10,13,,,,12,,,,,,,,7.0,,,,,33.0,16,,17,,,,
2013-01-01 20:00:00,,,,,,,6,,5,,,,,1,1,1,,,3.0,0,,9,,,10,13,,,,29,,,,,,,,4.0,,,,,22.0,12,,13,,,,
2013-01-01 21:00:00,,,,,,,1,,5,,,,,1,1,1,,,2.0,2,,1,,,3,2,,,,2,,,,,,,,0.0,,,,,2.0,9,,5,,,,
2013-01-01 22:00:00,,,,,,,1,,0,,,,,2,0,0,,,1.0,0,,1,,,2,5,,,,2,,,,,,,,0.0,,,,,10.0,1,,1,,,,
2013-01-01 23:00:00,,,,,,,0,,4,,,,,0,0,2,,,0.0,0,,0,,,1,3,,,,0,,,,,,,,0.0,,,,,2.0,2,,0,,,,
2013-01-02 00:00:00,,,,,,,0,,0,,,,,0,0,0,,,0.0,0,,0,,,1,0,,,,0,,,,,,,,0.0,,,,,1.0,1,,0,,,,
2013-01-02 01:00:00,,,,,,,0,,0,,,,,0,0,0,,,1.0,1,,0,,,1,0,,,,1,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-02 02:00:00,,,,,,,0,,1,,,,,0,0,0,,,0.0,1,,0,,,1,0,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-02 03:00:00,,,,,,,0,,0,,,,,1,0,0,,,0.0,0,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,2.0,0,,0,,,,
2013-01-02 04:00:00,,,,,,,0,,0,,,,,0,0,0,,,1.0,0,,0,,,2,1,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-02 05:00:00,,,,,,,2,,2,,,,,0,0,0,,,2.0,2,,3,,,0,2,,,,0,,,,,,,,0.0,,,,,4.0,0,,0,,,,
2013-01-02 06:00:00,,,,,,,8,,9,,,,,0,6,0,,,2.0,2,,15,,,1,8,,,,5,,,,,,,,2.0,,,,,16.0,16,,1,,,,
2013-01-02 07:00:00,,,,,,,8,,20,,,,,0,5,0,,,19.0,26,,28,,,7,38,,,,7,,,,,,,,7.0,,,,,46.0,35,,0,,,,
2013-01-02 08:00:00,,,,,,,30,,19,,,,,1,3,3,,,15.0,17,,48,,,12,49,,,,23,,,,,,,,15.0,,,,,68.0,72,,10,,,,
2013-01-02 09:00:00,,,,,,,24,,13,,,,,3,3,4,,,22.0,24,,46,,,14,47,,,,39,,,,,,,,25.0,,,,,61.0,72,,8,,,,
2013-01-02 10:00:00,,,,,,,14,,18,,,,,0,4,0,,,19.0,23,,58,,,27,68,,,,81,,,,,,,,6.0,,,,,79.0,56,,13,,,,
2013-01-02 11:00:00,,,,,,,13,,18,,,,,4,0,1,,,13.0,15,,50,,,20,29,,,,53,,,,,,,,7.0,,,,,57.0,26,,22,,,,
2013-01-02 12:00:00,,,,,,,13,,14,,,,,0,3,0,,,13.0,5,,37,,,8,15,,,,68,,,,,,,,0.0,,,,,55.0,30,,35,,,,
2013-01-02 13:00:00,,,,,,,7,,12,,,,,3,1,1,,,9.0,11,,29,,,10,21,,,,41,,,,,,,,1.0,,,,,40.0,27,,20,,,,
2013-01-02 14:00:00,,,,,,,3,,19,,,,,0,4,0,,,5.0,11,,19,,,7,27,,,,55,,,,,,,,7.0,,,,,38.0,17,,22,,,,
2013-01-02 15:00:00,,,,,,,4,,10,,,,,2,1,1,,,3.0,3,,21,,,18,25,,,,42,,,,,,,,4.0,,,,,47.0,14,,14,,,,
2013-01-02 16:00:00,,,,,,,11,,13,,,,,3,2,1,,,4.0,17,,23,,,15,24,,,,29,,,,,,,,4.0,,,,,43.0,15,,11,,,,
2013-01-02 17:00:00,,,,,,,5,,13,,,,,0,0,1,,,8.0,9,,26,,,12,10,,,,29,,,,,,,,4.0,,,,,46.0,17,,17,,,,
2013-01-02 18:00:00,,,,,,,3,,5,,,,,1,1,2,,,9.0,6,,19,,,16,14,,,,37,,,,,,,,8.0,,,,,24.0,12,,42,,,,
2013-01-02 19:00:00,,,,,,,2,,4,,,,,1,1,1,,,2.0,3,,13,,,3,15,,,,28,,,,,,,,4.0,,,,,26.0,9,,9,,,,
2013-01-02 20:00:00,,,,,,,0,,7,,,,,0,2,1,,,6.0,7,,2,,,2,4,,,,14,,,,,,,,3.0,,,,,10.0,4,,4,,,,
2013-01-02 21:00:00,,,,,,,2,,7,,,,,0,0,0,,,1.0,1,,2,,,2,5,,,,1,,,,,,,,2.0,,,,,2.0,5,,2,,,,
2013-01-02 22:00:00,,,,,,,0,,6,,,,,0,2,0,,,0.0,1,,1,,,0,2,,,,0,,,,,,,,2.0,,,,,9.0,4,,1,,,,
2013-01-02 23:00:00,,,,,,,0,,6,,,,,0,0,1,,,1.0,1,,0,,,0,1,,,,0,,,,,,,,0.0,,,,,4.0,2,,0,,,,
2013-01-03 00:00:00,,,,,,,0,,1,,,,,0,0,0,,,1.0,2,,0,,,2,0,,,,0,,,,,,,,0.0,,,,,2.0,0,,0,,,,
2013-01-03 01:00:00,,,,,,,0,,0,,,,,0,0,0,,,1.0,3,,0,,,0,1,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-03 02:00:00,,,,,,,0,,0,,,,,0,0,0,,,1.0,0,,0,,,1,0,,,,0,,,,,,,,0.0,,,,,1.0,0,,0,,,,
2013-01-03 03:00:00,,,,,,,0,,0,,,,,1,1,0,,,0.0,0,,0,,,0,2,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-03 04:00:00,,,,,,,0,,1,,,,,1,0,0,,,0.0,0,,1,,,0,1,,,,0,,,,,,,,2.0,,,,,1.0,0,,0,,,,
2013-01-03 05:00:00,,,,,,,1,,1,,,,,0,0,3,,,3.0,1,,4,,,1,2,,,,1,,,,,,,,1.0,,,,,5.0,0,,0,,,,
2013-01-03 06:00:00,,,,,,,3,,11,,,,,1,0,1,,,6.0,3,,13,,,1,19,,,,3,,,,,,,,2.0,,,,,19.0,15,,0,,,,
2013-01-03 07:00:00,,,,,,,3,,15,,,,,1,0,0,,,8.0,20,,7,,,5,12,,,,5,,,,,,,,4.0,,,,,20.0,47,,2,,,,
2013-01-03 08:00:00,,,,,,,4,,17,,,,,0,1,0,,,3.0,5,,6,,,12,8,,,,0,,,,,,,,1.0,,,,,16.0,20,,0,,,,
2013-01-03 09:00:00,,,,,,,3,,11,,,,,0,1,0,,,3.0,4,,8,,,5,4,,,,3,,,,,,,,0.0,,,,,10.0,10,,0,,,,
2013-01-03 10:00:00,,,,,,,10,,5,,,,,0,0,1,,,6.0,4,,5,,,3,12,,,,8,,,,,,,,1.0,,,,,17.0,12,,2,,,,
2013-01-03 11:00:00,,,,,,,1,,6,,,,,1,1,0,,,11.0,3,,6,,,8,5,,,,5,,,,,,,,1.0,,,,,12.0,11,,2,,,,
2013-01-03 12:00:00,,,,,,,6,,3,,,,,0,2,0,,,2.0,5,,11,,,2,5,,,,11,,,,,,,,0.0,,,,,7.0,13,,2,,,,
2013-01-03 13:00:00,,,,,,,4,,8,,,,,0,3,0,,,5.0,5,,22,,,8,7,,,,17,,,,,,,,1.0,,,,,14.0,11,,9,,,,
2013-01-03 14:00:00,,,,,,,5,,9,,,,,2,3,1,,,3.0,6,,26,,,6,12,,,,22,,,,,,,,2.0,,,,,18.0,10,,11,,,,
2013-01-03 15:00:00,,,,,,,7,,13,,,,,2,4,0,,,9.0,10,,10,,,11,10,,,,34,,,,,,,,2.0,,,,,23.0,16,,9,,,,
2013-01-03 16:00:00,,,,,,,8,,20,,,,,1,1,1,,,4.0,11,,24,,,9,29,,,,29,,,,,,,,2.0,,,,,28.0,12,,6,,,,
2013-01-03 17:00:00,,,,,,,4,,22,,,,,2,4,5,,,7.0,10,,21,,,16,21,,,,13,,,,,,,,5.0,,,,,39.0,18,,1,,,,
2013-01-03 18:00:00,,,,,,,10,,7,,,,,3,0,2,,,2.0,7,,11,,,11,5,,,,7,,,,,,,,26.0,,,,,25.0,15,,13,,,,
2013-01-03 19:00:00,,,,,,,3,,13,,,,,0,0,1,,,5.0,2,,12,,,4,5,,,,24,,,,,,,,3.0,,,,,19.0,8,,27,,,,
2013-01-03 20:00:00,,,,,,,2,,3,,,,,0,0,0,,,4.0,4,,7,,,11,3,,,,8,,,,,,,,3.0,,,,,10.0,5,,1,,,,
2013-01-03 21:00:00,,,,,,,0,,4,,,,,0,0,1,,,0.0,2,,4,,,18,5,,,,4,,,,,,,,0.0,,,,,6.0,5,,0,,,,
2013-01-03 22:00:00,,,,,,,2,,2,,,,,0,0,0,,,2.0,2,,1,,,0,4,,,,0,,,,,,,,2.0,,,,,3.0,1,,0,,,,
2013-01-03 23:00:00,,,,,,,0,,2,,,,,0,1,0,,,0.0,0,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,2.0,1,,1,,,,
2013-01-04 00:00:00,,,,,,,0,,4,,,,,0,0,0,,,0.0,0,,1,,,2,3,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-04 01:00:00,,,,,,,0,,2,,,,,0,0,0,,,1.0,2,,0,,,0,1,,,,0,,,,,,,,0.0,,,,,1.0,2,,0,,,,
2013-01-04 02:00:00,,,,,,,0,,0,,,,,0,0,1,,,0.0,0,,0,,,0,1,,,,0,,,,,,,,0.0,,,,,0.0,1,,0,,,,
2013-01-04 03:00:00,,,,,,,0,,0,,,,,1,0,0,,,0.0,0,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,0.0,2,,0,,,,
2013-01-04 04:00:00,,,,,,,0,,0,,,,,0,0,0,,,0.0,2,,1,,,0,1,,,,0,,,,,,,,0.0,,,,,1.0,0,,0,,,,
2013-01-04 05:00:00,,,,,,,2,,2,,,,,1,0,1,,,1.0,1,,4,,,0,10,,,,0,,,,,,,,2.0,,,,,2.0,3,,0,,,,
2013-01-04 06:00:00,,,,,,,7,,9,,,,,1,0,0,,,10.0,7,,15,,,4,25,,,,2,,,,,,,,10.0,,,,,26.0,24,,1,,,,
2013-01-04 07:00:00,,,,,,,16,,23,,,,,0,2,1,,,18.0,21,,24,,,19,35,,,,4,,,,,,,,1.0,,,,,68.0,60,,4,,,,
2013-01-04 08:00:00,,,,,,,29,,42,,,,,1,2,1,,,4.0,14,,40,,,31,45,,,,21,,,,,,,,3.0,,,,,42.0,76,,6,,,,
2013-01-04 09:00:00,,,,,,,11,,16,,,,,2,3,2,,,7.0,14,,35,,,19,43,,,,35,,,,,,,,10.0,,,,,65.0,52,,14,,,,
2013-01-04 10:00:00,,,,,,,11,,18,,,,,0,4,0,,,11.0,15,,52,,,19,24,,,,53,,,,,,,,20.0,,,,,58.0,45,,13,,,,
2013-01-04 11:00:00,,,,,,,7,,24,,,,,0,1,0,,,17.0,11,,31,,,17,21,,,,77,,,,,,,,8.0,,,,,36.0,32,,11,,,,
2013-01-04 12:00:00,,,,,,,7,,15,,,,,2,1,0,,,9.0,11,,37,,,18,14,,,,69,,,,,,,,2.0,,,,,39.0,32,,12,,,,
2013-01-04 13:00:00,,,,,,,2,,14,,,,,0,1,2,,,11.0,11,,22,,,12,24,,,,35,,,,,,,,8.0,,,,,35.0,15,,1,,,,
2013-01-04 14:00:00,,,,,,,8,,16,,,,,1,0,0,,,8.0,9,,34,,,18,10,,,,33,,,,,,,,6.0,,,,,37.0,11,,6,,,,
2013-01-04 15:00:00,,,,,,,7,,18,,,,,2,0,2,,,4.0,9,,20,,,20,16,,,,37,,,,,,,,2.0,,,,,25.0,20,,8,,,,
2013-01-04 16:00:00,,,,,,,4,,22,,,,,0,4,1,,,4.0,12,,21,,,12,24,,,,35,,,,,,,,2.0,,,,,49.0,14,,8,,,,
2013-01-04 17:00:00,,,,,,,5,,22,,,,,3,0,2,,,9.0,11,,13,,,16,18,,,,33,,,,,,,,10.0,,,,,66.0,16,,6,,,,
2013-01-04 18:00:00,,,,,,,3,,21,,,,,1,3,3,,,11.0,7,,24,,,27,12,,,,18,,,,,,,,11.0,,,,,23.0,15,,12,,,,
2013-01-04 19:00:00,,,,,,,8,,8,,,,,0,1,2,,,6.0,13,,5,,,19,7,,,,6,,,,,,,,2.0,,,,,22.0,2,,16,,,,
2013-01-04 20:00:00,,,,,,,3,,3,,,,,0,3,1,,,2.0,4,,5,,,8,3,,,,12,,,,,,,,1.0,,,,,6.0,8,,3,,,,
2013-01-04 21:00:00,,,,,,,3,,4,,,,,0,0,1,,,5.0,3,,1,,,5,2,,,,4,,,,,,,,3.0,,,,,4.0,4,,4,,,,
2013-01-04 22:00:00,,,,,,,0,,2,,,,,0,1,0,,,2.0,3,,1,,,1,3,,,,0,,,,,,,,3.0,,,,,3.0,2,,0,,,,
2013-01-04 23:00:00,,,,,,,0,,5,,,,,1,1,0,,,1.0,2,,3,,,2,0,,,,0,,,,,,,,0.0,,,,,1.0,0,,0,,,,
2013-01-05 00:00:00,,,,,,,0,,3,,,,,0,0,0,,,1.0,1,,1,,,0,0,,,,0,,,,,,,,0.0,,,,,1.0,2,,0,,,,
2013-01-05 01:00:00,,,,,,,0,,4,,,,,0,0,0,,,0.0,0,,0,,,1,0,,,,0,,,,,,,,0.0,,,,,1.0,0,,0,,,,
2013-01-05 02:00:00,,,,,,,0,,0,,,,,0,0,0,,,1.0,2,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,0.0,0,,1,,,,
2013-01-05 03:00:00,,,,,,,0,,1,,,,,0,0,0,,,0.0,0,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-05 04:00:00,,,,,,,0,,0,,,,,1,0,0,,,0.0,1,,1,,,0,0,,,,0,,,,,,,,0.0,,,,,1.0,0,,0,,,,
2013-01-05 05:00:00,,,,,,,1,,2,,,,,1,0,0,,,1.0,1,,2,,,0,2,,,,0,,,,,,,,3.0,,,,,1.0,1,,0,,,,
2013-01-05 06:00:00,,,,,,,14,,11,,,,,0,1,0,,,7.0,10,,9,,,1,11,,,,2,,,,,,,,1.0,,,,,25.0,16,,0,,,,
2013-01-05 07:00:00,,,,,,,13,,21,,,,,1,1,1,,,21.0,15,,46,,,4,27,,,,10,,,,,,,,7.0,,,,,71.0,51,,5,,,,
2013-01-05 08:00:00,,,,,,,24,,19,,,,,1,7,2,,,48.0,22,,113,,,8,26,,,,29,,,,,,,,22.0,,,,,83.0,74,,4,,,,
2013-01-05 09:00:00,,,,,,,16,,22,,,,,1,3,7,,,46.0,18,,109,,,24,73,,,,50,,,,,,,,51.0,,,,,98.0,107,,2,,,,
2013-01-05 10:00:00,,,,,,,19,,31,,,,,0,2,1,,,21.0,22,,66,,,32,71,,,,64,,,,,,,,20.0,,,,,80.0,64,,29,,,,
2013-01-05 11:00:00,,,,,,,12,,22,,,,,2,2,0,,,24.0,12,,49,,,21,64,,,,82,,,,,,,,6.0,,,,,91.0,40,,25,,,,
2013-01-05 12:00:00,,,,,,,7,,17,,,,,1,3,1,,,15.0,19,,42,,,36,36,,,,71,,,,,,,,7.0,,,,,65.0,16,,12,,,,
2013-01-05 13:00:00,,,,,,,17,,9,,,,,1,2,0,,,11.0,11,,26,,,17,24,,,,38,,,,,,,,12.0,,,,,56.0,14,,7,,,,
2013-01-05 14:00:00,,,,,,,12,,10,,,,,0,3,5,,,11.0,6,,30,,,18,18,,,,16,,,,,,,,13.0,,,,,60.0,25,,9,,,,
2013-01-05 15:00:00,,,,,,,6,,18,,,,,0,2,0,,,5.0,14,,39,,,17,19,,,,32,,,,,,,,4.0,,,,,56.0,21,,5,,,,
2013-01-05 16:00:00,,,,,,,4,,9,,,,,1,1,3,,,5.0,4,,29,,,17,17,,,,21,,,,,,,,7.0,,,,,52.0,33,,26,,,,
2013-01-05 17:00:00,,,,,,,2,,14,,,,,1,0,1,,,4.0,9,,25,,,8,11,,,,27,,,,,,,,7.0,,,,,63.0,22,,12,,,,
2013-01-05 18:00:00,,,,,,,4,,11,,,,,2,2,21,,,8.0,5,,12,,,13,19,,,,26,,,,,,,,6.0,,,,,38.0,16,,6,,,,
2013-01-05 19:00:00,,,,,,,3,,5,,,,,1,3,2,,,4.0,4,,6,,,6,9,,,,13,,,,,,,,5.0,,,,,22.0,15,,30,,,,
2013-01-05 20:00:00,,,,,,,2,,8,,,,,0,1,1,,,4.0,1,,10,,,0,6,,,,13,,,,,,,,5.0,,,,,8.0,5,,10,,,,
2013-01-05 21:00:00,,,,,,,0,,2,,,,,0,0,10,,,0.0,1,,1,,,13,3,,,,4,,,,,,,,1.0,,,,,8.0,5,,3,,,,
2013-01-05 22:00:00,,,,,,,1,,3,,,,,0,0,1,,,1.0,2,,1,,,3,7,,,,0,,,,,,,,1.0,,,,,8.0,1,,0,,,,
2013-01-05 23:00:00,,,,,,,0,,3,,,,,0,0,0,,,1.0,0,,0,,,1,2,,,,0,,,,,,,,0.0,,,,,4.0,2,,0,,,,
2013-01-06 00:00:00,,,,,,,0,,3,,,,,0,0,0,,,2.0,0,,0,,,1,2,,,,0,,,,,,,,0.0,,,,,0.0,3,,0,,,,
2013-01-06 01:00:00,,,,,,,0,,0,,,,,0,0,3,,,0.0,1,,0,,,1,2,,,,0,,,,,,,,1.0,,,,,0.0,0,,0,,,,
2013-01-06 02:00:00,,,,,,,0,,0,,,,,0,0,0,,,0.0,2,,0,,,0,2,,,,0,,,,,,,,0.0,,,,,2.0,0,,0,,,,
2013-01-06 03:00:00,,,,,,,0,,0,,,,,0,0,0,,,0.0,0,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-06 04:00:00,,,,,,,0,,0,,,,,0,0,0,,,1.0,0,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,0.0,1,,0,,,,
2013-01-06 05:00:00,,,,,,,0,,1,,,,,0,0,1,,,0.0,0,,1,,,0,7,,,,0,,,,,,,,1.0,,,,,5.0,1,,0,,,,
2013-01-06 06:00:00,,,,,,,14,,11,,,,,0,0,0,,,7.0,8,,7,,,1,18,,,,3,,,,,,,,0.0,,,,,22.0,12,,5,,,,
2013-01-06 07:00:00,,,,,,,11,,17,,,,,2,3,2,,,45.0,17,,40,,,11,39,,,,8,,,,,,,,5.0,,,,,70.0,41,,5,,,,
2013-01-06 08:00:00,,,,,,,25,,20,,,,,4,11,5,,,45.0,19,,82,,,14,45,,,,32,,,,,,,,8.0,,,,,93.0,90,,8,,,,
2013-01-06 09:00:00,,,,,,,23,,34,,,,,2,5,2,,,42.0,18,,106,,,20,96,,,,39,,,,,,,,16.0,,,,,82.0,74,,12,,,,
2013-01-06 10:00:00,,,,,,,24,,27,,,,,8,2,4,,,43.0,9,,101,,,26,39,,,,68,,,,,,,,8.0,,,,,60.0,76,,6,,,,
2013-01-06 11:00:00,,,,,,,16,,23,,,,,1,5,1,,,12.0,14,,58,,,21,35,,,,74,,,,,,,,10.0,,,,,60.0,40,,22,,,,
2013-01-06 12:00:00,,,,,,,9,,20,,,,,0,2,3,,,6.0,10,,38,,,24,21,,,,39,,,,,,,,5.0,,,,,58.0,42,,19,,,,
2013-01-06 13:00:00,,,,,,,9,,14,,,,,0,1,3,,,6.0,17,,38,,,16,28,,,,26,,,,,,,,6.0,,,,,57.0,16,,11,,,,
2013-01-06 14:00:00,,,,,,,11,,15,,,,,3,2,0,,,9.0,11,,41,,,14,23,,,,37,,,,,,,,16.0,,,,,51.0,20,,10,,,,
2013-01-06 15:00:00,,,,,,,11,,16,,,,,1,3,1,,,14.0,11,,13,,,21,26,,,,19,,,,,,,,10.0,,,,,52.0,23,,17,,,,
2013-01-06 16:00:00,,,,,,,5,,14,,,,,1,2,0,,,11.0,6,,26,,,16,24,,,,24,,,,,,,,8.0,,,,,44.0,18,,13,,,,
2013-01-06 17:00:00,,,,,,,8,,12,,,,,0,2,0,,,7.0,11,,33,,,18,23,,,,24,,,,,,,,18.0,,,,,36.0,17,,25,,,,
2013-01-06 18:00:00,,,,,,,3,,16,,,,,1,4,3,,,5.0,5,,20,,,14,18,,,,21,,,,,,,,5.0,,,,,34.0,16,,24,,,,
2013-01-06 19:00:00,,,,,,,2,,12,,,,,2,2,1,,,4.0,4,,11,,,20,9,,,,17,,,,,,,,6.0,,,,,10.0,10,,4,,,,
2013-01-06 20:00:00,,,,,,,2,,12,,,,,0,1,2,,,2.0,5,,7,,,6,3,,,,10,,,,,,,,6.0,,,,,13.0,10,,3,,,,
2013-01-06 21:00:00,,,,,,,1,,12,,,,,0,2,1,,,4.0,2,,2,,,6,0,,,,4,,,,,,,,0.0,,,,,4.0,5,,1,,,,
2013-01-06 22:00:00,,,,,,,0,,4,,,,,0,1,0,,,3.0,0,,2,,,3,3,,,,0,,,,,,,,1.0,,,,,6.0,1,,0,,,,
2013-01-06 23:00:00,,,,,,,1,,5,,,,,0,0,1,,,1.0,1,,0,,,2,2,,,,0,,,,,,,,2.0,,,,,1.0,2,,0,,,,
2013-01-07 00:00:00,,,,,,,0,,1,,,,,0,0,0,,,0.0,1,,1,,,0,1,,,,0,,,,,,,,0.0,,,,,1.0,0,,0,,,,
2013-01-07 01:00:00,,,,,,,0,,0,,,,,0,0,0,,,0.0,0,,0,,,1,0,,,,0,,,,,,,,0.0,,,,,2.0,0,,0,,,,
2013-01-07 02:00:00,,,,,,,0,,0,,,,,0,0,0,,,0.0,0,,0,,,0,0,,,,0,,,,,,,,0.0,,,,,1.0,0,,0,,,,
2013-01-07 03:00:00,,,,,,,0,,0,,,,,1,0,0,,,0.0,0,,1,,,0,1,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-07 04:00:00,,,,,,,0,,0,,,,,0,0,0,,,3.0,0,,1,,,0,1,,,,0,,,,,,,,0.0,,,,,0.0,0,,0,,,,
2013-01-07 05:00:00,,,,,,,3,,3,,,,,1,0,2,,,4.0,1,,3,,,0,9,,,,2,,,,,,,,2.0,,,,,6.0,9,,0,,,,
2013-01-07 06:00:00,,,,,,,14,,27,,,,,3,0,7,,,8.0,9,,18,,,9,34,,,,4,,,,,,,,6.0,,,,,24.0,50,,1,,,,
2013-01-07 07:00:00,,,,,,,15,,55,,,,,2,4,5,,,18.0,23,,25,,,41,56,,,,2,,,,,,,,4.0,,,,,49.0,95,,7,,,,
2013-01-07 08:00:00,,,,,,,15,,59,,,,,3,6,2,,,6.0,9,,19,,,76,24,,,,26,,,,,,,,5.0,,,,,65.0,56,,4,,,,
