datetime,Beach Road,Carlton Gore Cycle Counter,Curran Street Road,Curran Street Shared Path,Dominion Rd City Bound,Dominion Road Outbound,East Coast Road,GI TO TAMAKI DR SECTION-1,Grafton Bridge,Grafton Gully,Grafton Road,Great North Rd City Bound,Great Nth Rd Sth Side,Great South Rd (Manukau) NB,Great South Rd (Manukau) SB,HighBrook,Hopetoun Street,Karangahape Road,Lagoon Drive,Lake Rd NB,Lake Road SB New,Mangere Bridge,Mangere Safe Routes,Matakana,NW Cycleway Kingsland,NW Cycleway TeAtatu,Nelson Street,Nelson Street Lightpath bikes 8 loop,Oceanview Rd Waiheke,Orewa Path,Ormiston Rd Sth,Ormiston Road Nth,Pukekohe - Queen St,Quay St Spark Arena,Quay St Spark Arena Shared Pathway,Quay St Totem UZELT,Rankin Ave,SW Shared Path,Saint Lukes Rd NB,Saint Lukes Rd SB,Symonds Street City Bound,Symonds Street Sth Bound,Tamaki Drive EB,Tamaki Drive WB,TeWero Bridge Bike Counter,Twin Streams,Upper Queen Street,Victoria Street West On Rd,Victoria Street West Shared Path,Waterview Unitec Counter
2018-01-02 12:00:00,35,6,1,23,6,7,12,0,12,32,2,8,3,2,2,0,3,21,8,8,12,57,2,14,35,39,28,56,24,58,0,0.0,2,14,91,86,,18,7,3,6,4,94,25,60,10,2,4.0,1.0,32
2018-01-02 13:00:00,13,6,3,13,1,2,5,0,9,20,2,1,6,0,2,0,2,11,2,5,5,34,0,20,45,33,25,34,17,50,2,2.0,0,9,65,119,,21,6,7,8,3,96,13,80,10,6,1.0,4.0,25
2018-01-02 14:00:00,34,4,4,25,10,3,6,2,9,36,2,3,5,2,0,0,4,23,6,3,7,29,9,6,30,45,20,36,14,29,0,2.0,0,5,89,80,,8,4,2,7,1,88,17,53,6,5,0.0,0.0,22
2018-01-02 15:00:00,12,3,3,14,1,4,9,1,9,24,2,5,7,2,2,0,3,16,5,7,3,24,0,0,42,50,10,34,22,31,3,0.0,1,7,62,73,,6,7,5,5,3,69,16,57,36,2,2.0,1.0,17
2018-01-02 16:00:00,12,5,2,14,2,5,4,4,14,10,3,2,5,0,1,0,2,9,2,6,1,26,1,2,38,36,25,41,21,44,1,1.0,1,6,89,97,,12,6,5,11,4,101,14,60,30,7,2.0,2.0,27
2018-01-02 17:00:00,15,6,2,17,0,4,7,3,14,18,3,4,6,0,0,0,5,9,3,7,6,35,5,2,28,35,27,37,6,2,1,1.0,1,7,77,70,,7,4,2,4,2,84,17,50,11,2,2.0,5.0,18
2018-01-02 18:00:00,11,7,3,13,0,6,2,1,15,6,1,3,0,0,0,0,8,6,8,3,6,17,1,2,26,28,15,14,19,22,1,0.0,1,5,37,32,,4,6,4,4,9,70,20,38,14,5,1.0,2.0,14
2018-01-02 19:00:00,12,7,0,6,0,2,3,3,16,4,2,5,1,0,1,1,7,10,6,5,1,13,1,1,22,36,16,19,9,16,1,2.0,0,4,53,51,,8,2,6,6,2,54,17,63,23,2,2.0,4.0,15
2018-01-02 20:00:00,6,1,1,1,2,0,0,0,7,3,0,3,4,1,3,1,0,10,1,7,6,6,7,5,3,24,18,33,2,16,0,3.0,1,5,32,51,,3,3,1,5,0,43,9,47,23,0,2.0,2.0,14
2018-01-02 21:00:00,4,0,0,0,1,3,2,0,8,5,0,1,2,0,1,0,0,4,2,1,0,0,0,0,0,8,6,18,1,8,0,0.0,0,4,17,39,,4,0,1,4,0,29,8,30,1,1,0.0,0.0,3
2018-01-02 22:00:00,3,0,0,0,1,4,0,0,4,1,0,3,0,1,0,0,4,7,0,0,1,1,0,0,2,0,0,27,0,0,0,0.0,0,1,13,12,,1,0,0,4,0,14,2,16,0,6,0.0,0.0,0
2018-01-02 23:00:00,2,3,0,0,0,0,1,0,3,1,1,0,1,0,0,0,1,2,2,0,0,0,0,0,1,4,0,0,0,0,0,0.0,0,0,4,8,,0,0,0,1,2,8,1,5,0,3,1.0,0.0,1
2018-01-03 00:00:00,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0,0,2,7,,0,0,0,1,3,2,1,10,0,1,1.0,0.0,0
2018-01-03 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0
2018-01-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,3,,0,0,0,1,0,1,0,2,0,0,0.0,0.0,0
2018-01-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,2,1,0,,0,1,0,0,2,1,0,0,0,0,0.0,0.0,0
2018-01-03 04:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,1,2,0,0,0,0,0.0,0,1,2,1,,0,1,0,1,0,1,1,3,0,0,0.0,0.0,0
2018-01-03 05:00:00,3,1,1,0,0,0,0,0,4,4,0,4,1,0,1,1,0,5,0,11,2,4,0,0,11,7,0,1,0,0,0,1.0,0,2,3,7,,2,2,1,0,0,9,5,7,1,0,0.0,2.0,0
2018-01-03 06:00:00,7,7,16,2,4,1,5,1,24,10,1,9,1,4,3,2,1,18,8,10,15,20,1,0,37,34,5,5,6,9,2,0.0,1,15,11,46,,5,3,1,2,3,36,38,39,4,4,2.0,1.0,1
2018-01-03 07:00:00,27,10,16,14,17,6,13,2,40,29,3,14,4,2,4,0,5,39,12,23,24,22,1,5,76,60,15,22,7,13,0,3.0,0,28,27,60,,14,13,4,18,0,54,66,51,6,4,2.0,3.0,14
2018-01-03 08:00:00,45,11,9,19,19,4,21,2,30,33,4,9,4,3,5,1,7,35,16,17,23,41,2,6,64,76,32,35,15,25,3,1.0,0,24,45,64,,13,11,3,29,6,66,50,46,4,7,8.0,3.0,9
2018-01-03 09:00:00,53,11,12,29,11,4,16,1,30,50,2,7,7,0,3,0,3,24,22,17,17,34,1,9,57,51,24,33,4,25,0,2.0,3,33,48,58,,10,8,6,30,5,59,53,56,11,5,4.0,0.0,17
2018-01-03 10:00:00,18,12,6,26,6,4,4,0,33,28,3,2,3,2,3,2,2,27,14,10,7,58,0,6,49,59,20,28,23,37,1,0.0,2,16,55,96,,16,8,9,10,2,87,32,85,23,4,1.0,7.0,28
2018-01-03 11:00:00,23,9,5,44,4,4,11,3,17,31,2,5,5,0,1,2,3,20,9,12,12,52,4,21,39,58,16,21,30,39,0,0.0,2,11,53,56,,12,5,2,16,0,72,33,39,11,9,1.0,4.0,35
2018-01-03 12:00:00,27,5,4,6,7,6,4,0,9,35,4,4,7,0,4,0,5,29,6,6,3,21,2,3,28,50,24,41,31,37,0,0.0,4,5,70,76,,10,11,2,22,9,86,25,62,18,7,1.0,2.0,21
2018-01-03 13:00:00,13,10,0,18,2,2,7,2,16,9,1,4,8,0,6,7,5,20,18,12,0,23,4,12,46,29,21,32,28,26,1,3.0,0,11,52,83,,18,12,3,9,2,77,32,96,28,5,2.0,1.0,15
2018-01-03 14:00:00,30,5,2,14,5,4,8,0,21,21,3,5,10,1,1,4,4,24,7,6,8,30,3,1,39,29,15,21,20,25,1,1.0,1,10,88,89,,7,7,8,7,3,100,21,76,17,4,1.0,7.0,28
2018-01-03 15:00:00,31,11,0,14,3,6,4,1,23,26,1,4,10,3,2,1,8,19,6,7,12,31,5,7,43,56,16,28,29,44,0,0.0,2,10,74,62,,8,6,9,11,6,73,22,32,16,7,1.0,1.0,20
2018-01-03 16:00:00,37,19,2,19,6,10,10,1,38,25,1,7,11,0,2,4,10,37,13,9,6,46,1,6,65,33,26,21,23,24,2,2.0,6,8,58,78,,11,1,6,10,12,74,24,72,19,13,1.0,7.0,15
2018-01-03 17:00:00,36,23,1,11,5,23,2,0,43,17,5,8,14,0,1,0,7,34,5,2,11,26,3,0,56,40,42,43,23,19,0,2.0,1,16,71,66,,10,1,11,20,17,84,18,56,20,15,0.0,7.0,25
2018-01-03 18:00:00,15,12,1,8,2,15,2,2,18,11,4,3,5,2,2,3,7,19,2,2,4,14,2,0,20,31,17,20,23,9,0,1.0,1,3,55,45,,12,2,5,10,3,47,9,59,6,11,0.0,2.0,20
2018-01-03 19:00:00,6,6,0,3,0,3,6,0,14,7,0,3,4,1,1,0,2,14,2,3,3,13,0,0,8,13,8,18,5,10,0,1.0,1,2,28,19,,5,1,3,8,3,25,10,30,39,6,0.0,4.0,5
2018-01-03 20:00:00,7,2,2,3,1,2,5,1,2,7,1,5,2,1,0,0,3,13,1,3,1,4,2,0,6,11,10,20,0,11,0,1.0,0,3,8,24,,7,1,4,3,2,12,8,21,19,2,1.0,1.0,2
2018-01-03 21:00:00,8,1,0,0,0,5,2,1,10,5,1,5,2,4,2,2,2,3,0,2,0,1,0,0,3,6,9,13,3,6,1,0.0,0,4,12,16,,1,0,0,4,2,20,7,16,4,2,0.0,0.0,1
2018-01-03 22:00:00,3,3,1,1,0,3,1,0,7,2,0,1,3,0,1,0,3,7,4,0,0,1,0,0,2,7,1,10,0,0,1,0.0,0,2,4,24,,3,0,1,3,0,8,3,22,0,1,1.0,5.0,1
2018-01-03 23:00:00,2,0,0,0,1,0,0,0,2,0,1,0,2,0,0,1,0,7,2,0,0,1,0,0,3,0,2,4,0,0,0,0.0,0,2,3,23,,0,0,1,0,0,6,3,16,0,8,0.0,4.0,0
2018-01-04 00:00:00,0,0,0,0,0,2,0,0,2,0,0,0,5,0,1,0,0,6,0,0,0,1,0,0,1,2,2,2,0,0,0,0.0,0,1,2,12,,0,0,0,2,1,2,0,9,0,0,0.0,0.0,1
2018-01-04 01:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0.0,0,0,0,8,,1,0,0,1,1,1,0,6,0,3,0.0,0.0,0
2018-01-04 02:00:00,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,3,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2018-01-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2018-01-04 04:00:00,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,,0,0,0,0,1,3,0,5,0,0,0.0,0.0,0
2018-01-04 05:00:00,4,1,7,0,0,0,0,0,8,4,0,5,1,0,0,1,2,12,2,0,1,2,0,0,4,3,2,0,1,0,0,0.0,0,4,0,9,,0,1,0,0,1,10,4,6,1,1,2.0,0.0,0
2018-01-04 06:00:00,2,4,8,9,6,0,1,1,9,3,0,5,1,1,0,1,0,7,5,10,9,13,1,0,16,14,3,1,6,12,1,2.0,1,21,11,27,,2,0,0,4,1,24,47,26,4,0,3.0,4.0,3
2018-01-04 07:00:00,16,13,4,32,9,3,5,2,23,12,3,7,3,1,4,1,5,28,7,12,7,25,1,0,30,30,9,9,8,12,1,2.0,0,13,15,26,,6,5,1,16,0,36,34,21,5,7,6.0,0.0,5
2018-01-04 08:00:00,24,9,4,13,9,4,9,0,31,17,6,7,1,1,2,0,12,30,6,13,5,23,0,0,21,21,14,9,7,9,0,1.0,1,20,28,31,,4,11,2,15,3,32,38,33,2,8,5.0,3.0,5
2018-01-04 09:00:00,9,6,4,6,6,4,1,1,16,6,1,1,2,4,3,1,3,13,6,6,6,20,1,3,6,12,5,7,9,5,1,2.0,1,6,20,13,,5,2,2,4,3,15,9,7,2,2,1.0,1.0,3
2018-01-04 10:00:00,5,1,2,2,2,3,2,2,8,4,3,3,2,0,2,3,3,5,7,4,1,10,1,2,10,4,0,3,2,2,1,2.0,1,2,8,6,,3,2,0,6,0,10,7,6,2,5,1.0,3.0,2
2018-01-04 11:00:00,0,3,1,0,2,1,1,2,7,1,4,4,3,2,2,2,4,4,2,3,0,5,0,0,8,7,3,5,5,5,0,2.0,1,1,10,13,,1,2,4,2,1,11,10,11,4,8,0.0,0.0,2
2018-01-04 12:00:00,4,2,1,0,3,2,2,1,1,5,4,2,4,2,2,0,1,2,2,3,1,13,0,0,2,6,8,14,7,0,1,0.0,1,1,8,19,,1,1,1,0,1,13,9,13,2,2,1.0,1.0,0
2018-01-04 13:00:00,0,0,0,0,0,4,1,0,3,2,3,2,3,3,2,1,4,9,7,6,0,5,0,0,8,2,3,3,6,1,0,0.0,1,0,5,8,,1,4,2,4,3,6,8,6,0,3,0.0,1.0,2
2018-01-04 14:00:00,5,9,0,2,1,0,1,1,13,6,3,1,4,1,2,0,1,9,2,2,0,5,2,0,2,4,1,1,1,0,1,2.0,1,3,7,5,,0,1,2,8,1,9,12,6,0,2,4.0,0.0,0
2018-01-04 15:00:00,2,1,2,1,0,1,1,1,5,3,2,1,4,1,1,0,5,7,0,3,3,2,0,0,6,6,0,0,3,2,1,1.0,0,3,8,9,,0,1,1,1,2,10,5,9,1,5,1.0,1.0,1
2018-01-04 16:00:00,9,8,1,3,1,1,1,1,15,5,4,1,5,2,3,2,7,10,2,0,3,6,0,0,14,5,4,3,3,0,1,1.0,2,2,14,13,,3,0,1,5,4,14,10,7,3,4,2.0,1.0,4
2018-01-04 17:00:00,9,12,2,2,0,6,1,1,20,7,2,1,4,0,1,0,4,11,6,1,1,3,1,0,20,10,9,7,4,0,0,0.0,0,1,19,13,,1,1,3,4,1,21,13,10,0,4,0.0,0.0,3
2018-01-04 18:00:00,3,2,0,2,0,2,0,0,6,5,0,2,4,0,0,0,1,6,2,2,2,3,2,0,5,5,3,4,3,1,0,1.0,0,0,8,1,,2,0,3,1,0,8,6,4,0,2,0.0,0.0,1
2018-01-04 19:00:00,1,1,0,0,0,0,0,1,2,0,1,1,1,0,2,0,3,3,2,0,0,1,0,0,2,4,3,1,0,0,0,0.0,0,1,1,1,,0,0,1,1,2,1,1,6,0,1,0.0,2.0,0
2018-01-04 20:00:00,0,1,0,0,0,0,0,0,4,0,1,0,1,2,0,0,2,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0.0,0,3,2,1,,0,0,1,1,0,3,2,3,0,0,0.0,0.0,0
2018-01-04 21:00:00,0,0,0,0,0,0,0,0,2,0,1,1,2,1,2,0,0,2,0,1,0,0,2,0,0,0,0,0,2,1,0,0.0,0,0,0,0,,0,1,0,1,0,1,1,1,0,0,0.0,0.0,0
2018-01-04 22:00:00,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1,,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
2018-01-04 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,3,2,,0,0,0,0,0,1,1,2,0,0,0.0,0.0,0
2018-01-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,5,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0
2018-01-05 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,,0,0,0,0,1,0,1,0,0,2,0.0,0.0,0
2018-01-05 02:00:00,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0.0,0,0,0,0,,1,0,3,0,0,0,1,0,0,1,0.0,0.0,0
2018-01-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0
2018-01-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2018-01-05 05:00:00,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1.0,0,0,0,2,,0,1,0,0,0,4,2,1,0,0,0.0,0.0,0
2018-01-05 06:00:00,4,1,2,0,1,0,1,0,3,1,0,4,0,0,1,0,0,6,4,0,0,1,0,0,10,5,5,2,1,0,0,0.0,0,2,3,7,,0,0,0,6,1,4,7,11,2,3,2.0,0.0,0
2018-01-05 07:00:00,7,2,1,0,1,0,3,3,11,3,1,3,2,3,2,0,2,8,1,3,1,0,0,1,9,7,4,3,3,3,0,0.0,1,6,4,10,,1,1,1,4,1,7,14,11,1,3,2.0,1.0,1
2018-01-05 08:00:00,4,5,4,0,4,1,1,4,13,5,5,2,1,0,2,0,3,12,5,3,2,3,1,1,7,4,10,6,4,0,0,1.0,0,5,10,10,,4,2,0,4,3,3,9,8,0,8,0.0,3.0,2
2018-01-05 09:00:00,4,1,0,0,1,0,1,0,7,3,3,0,4,4,2,1,4,3,2,3,1,1,1,1,1,1,4,2,2,1,1,1.0,1,3,1,1,,0,1,0,1,0,1,3,0,0,3,1.0,0.0,0
2018-01-05 10:00:00,0,1,0,0,1,2,1,0,4,0,1,0,1,1,1,2,0,3,4,3,0,2,1,4,3,1,4,2,2,2,0,1.0,2,0,0,1,,1,0,0,1,0,0,0,3,0,2,0.0,0.0,1
2018-01-05 11:00:00,1,1,2,0,3,2,3,1,4,0,1,1,6,3,0,0,2,5,2,0,0,1,3,0,3,0,1,0,3,0,2,1.0,1,2,1,1,,4,1,0,4,0,2,1,0,1,1,0.0,0.0,0
2018-01-05 12:00:00,3,3,0,1,2,1,2,1,7,1,7,1,2,2,2,0,2,5,6,1,0,0,1,0,4,0,3,2,1,2,0,0.0,1,1,5,1,,0,0,0,1,1,2,2,6,1,4,0.0,1.0,3
