,Dir(DegT),Speed(m/s)
2011-05-28,240.79166666666669,6.475
2011-05-29,170.41666666666669,2.675
2011-05-30,252.79166666666669,5.137499999999999
2011-05-31,243.58333333333331,3.158333333333333
2011-06-01,193.79166666666669,3.3499999999999996
2011-06-02,119.45833333333334,2.6375
2011-06-03,63.58333333333333,7.6416666666666675
2011-06-04,54.04166666666667,7.887500000000001
2011-06-05,145.125,1.675
2011-06-06,292.29166666666663,1.3125
2011-06-07,166.125,3.6374999999999997
2011-06-08,270.625,2.466666666666667
2011-06-09,64.20833333333333,2.1916666666666664
2011-06-10,67.45833333333334,7.241666666666666
2011-06-11,294.75,3.0166666666666666
2011-06-12,179.0,3.683333333333333
2011-06-13,219.0,5.270833333333333
2011-06-14,218.95833333333331,3.595833333333333
2011-06-15,226.58333333333331,6.604166666666666
2011-06-16,170.875,2.4208333333333334
2011-06-17,70.66666666666667,5.579166666666666
2011-06-18,179.54166666666666,4.504166666666666
2011-06-19,237.625,4.241666666666667
2011-06-20,181.16666666666666,3.416666666666667
2011-06-21,208.54166666666669,3.1416666666666666
2011-06-22,260.5416666666667,2.1625
2011-06-23,140.75,4.941666666666666
2011-06-24,187.5,2.7125000000000004
2011-06-25,241.66666666666666,9.020833333333334
2011-06-26,223.375,6.220833333333333
2011-06-27,170.875,2.583333333333333
2011-06-28,306.375,3.058333333333333
2011-06-29,156.45833333333331,2.3208333333333333
2011-06-30,179.16666666666669,1.8083333333333336
2011-07-01,205.25,1.8250000000000002
2011-07-02,143.83333333333334,1.7083333333333333
2011-07-03,113.41666666666666,3.3291666666666666
2011-07-04,164.375,2.625
2011-07-05,231.33333333333331,7.987500000000001
2011-07-06,276.375,9.65
2011-07-07,304.16666666666663,3.529166666666667
2011-07-08,249.16666666666669,11.579166666666667
2011-07-09,278.95833333333337,10.55
2011-07-10,235.08333333333334,5.7625
2011-07-11,296.625,5.158333333333333
2011-07-12,266.875,11.654166666666665
2011-07-13,298.25,6.508333333333334
2011-07-14,296.33333333333337,6.4625
2011-07-15,239.0,7.879166666666666
2011-07-16,167.79166666666669,4.333333333333334
2011-07-17,154.91666666666669,2.1375
2011-07-18,62.25,1.2083333333333333
2011-07-19,126.33333333333333,2.375
2011-07-20,85.54166666666666,3.5166666666666666
2011-07-21,77.91666666666666,4.620833333333334
2011-07-22,110.91666666666666,4.675000000000001
2011-07-23,79.375,2.8375000000000004
2011-07-24,212.66666666666669,6.941666666666667
2011-07-25,226.83333333333331,7.825
2011-07-26,159.75,4.641666666666667
2011-07-27,321.91666666666663,5.0375
2011-07-28,257.375,4.370833333333334
2011-07-29,243.33333333333331,5.7125
2011-07-30,256.5833333333333,4.8875
2011-07-31,219.79166666666669,2.408333333333333
2011-08-01,207.33333333333331,1.75
2011-08-02,171.875,2.9250000000000003
2011-08-03,173.16666666666669,2.1291666666666664
2011-08-04,190.54166666666669,3.520833333333333
2011-08-05,219.16666666666669,4.491666666666666
2011-08-06,186.125,3.7375
2011-08-07,258.25,11.054166666666667
2011-08-08,243.29166666666669,6.7875
2011-08-09,256.125,1.9833333333333334
2011-08-10,60.375,3.366666666666667
2011-08-11,156.41666666666669,3.220833333333333
2011-08-12,162.25,2.9125
2011-08-13,159.41666666666669,1.4583333333333335
2011-08-14,224.45833333333331,11.1875
2011-08-15,238.25,13.279166666666669
2011-08-16,79.33333333333334,2.9916666666666667
2011-08-17,170.375,3.0541666666666667
2011-08-18,203.58333333333331,3.016666666666667
2011-08-19,209.16666666666669,2.9791666666666665
2011-08-20,213.83333333333331,3.0333333333333337
2011-08-21,172.33333333333331,3.483333333333333
2011-08-22,175.25,3.15
2011-08-23,225.625,4.35
2011-08-24,235.375,4.058333333333334
2011-08-25,223.91666666666669,2.7583333333333337
2011-08-26,135.25,3.2916666666666665
2011-08-27,247.79166666666669,3.8041666666666667
2011-08-28,137.0,2.3499999999999996
2011-08-29,52.5,3.995833333333333
2011-08-30,137.95833333333331,2.1833333333333336
2011-08-31,232.33333333333331,6.020833333333334
2011-09-01,238.25,7.054166666666666
2011-09-02,238.29166666666669,4.066666666666666
2011-09-03,218.375,5.570833333333333
2011-09-04,212.375,5.4375
2011-09-05,100.70833333333333,1.9375
2011-09-06,143.66666666666669,2.083333333333333
2011-09-07,188.125,1.4749999999999999
2011-09-08,165.25,1.3874999999999997
2011-09-09,158.41666666666669,2.7083333333333335
2011-09-10,84.04166666666667,3.3875
2011-09-11,165.70833333333334,9.5375
2011-09-12,280.5,8.975
2011-09-13,232.95833333333331,13.854166666666668
2011-09-14,243.41666666666669,13.070833333333333
2011-09-15,269.54166666666663,8.008333333333333
2011-09-16,247.91666666666669,8.254166666666666
2011-09-17,264.625,5.141666666666666
2011-09-18,210.45833333333331,4.420833333333333
2011-09-19,171.375,3.3
2011-09-20,209.16666666666669,9.958333333333332
2011-09-21,186.875,4.45
2011-09-22,124.0,2.175
2011-09-23,110.5,1.8958333333333333
2011-09-24,224.25,3.6333333333333337
2011-09-25,202.79166666666669,5.55
2011-09-26,217.5,5.833333333333332
2011-09-27,138.75,2.9625
2011-09-28,167.45833333333331,2.9791666666666665
2011-09-29,90.04166666666667,3.908333333333333
2011-09-30,78.45833333333333,4.55
2011-10-01,58.16666666666667,6.3125
2011-10-02,37.58333333333333,8.333333333333332
2011-10-03,32.625,10.075
2011-10-04,250.45833333333331,2.970833333333333
2011-10-05,53.5,5.85
2011-10-06,170.95833333333331,3.125
2011-10-07,216.29166666666669,6.6875
2011-10-08,236.625,6.370833333333334
2011-10-09,85.375,2.9
2011-10-10,48.33333333333333,7.766666666666667
2011-10-11,44.45833333333333,4.5875
2011-10-12,28.958333333333332,6.729166666666666
2011-10-13,194.66666666666669,5.6875
2011-10-14,274.91666666666663,6.179166666666666
2011-10-15,267.58333333333337,4.8583333333333325
2011-10-16,245.41666666666669,5.270833333333333
2011-10-17,41.166666666666664,5.408333333333333
2011-10-18,265.95833333333337,7.141666666666667
2011-10-19,291.4583333333333,4.445833333333334
2011-10-20,206.70833333333331,7.445833333333333
2011-10-21,238.375,10.566666666666666
2011-10-22,231.20833333333331,7.595833333333333
2011-10-23,216.25,5.020833333333334
2011-10-24,178.29166666666669,3.9875
2011-10-25,223.33333333333331,3.8625
2011-10-26,301.25,3.7583333333333337
2011-10-27,167.70833333333334,3.520833333333333
2011-10-28,41.29166666666667,4.920833333333333
2011-10-29,79.66666666666667,4.6125
2011-10-30,54.58333333333333,4.583333333333334
2011-10-31,73.29166666666667,4.6625
2011-11-01,53.79166666666667,6.320833333333335
2011-11-02,306.29166666666663,6.454166666666667
2011-11-03,273.83333333333337,5.970833333333333
2011-11-04,253.875,7.995833333333334
2011-11-05,220.75,7.958333333333334
2011-11-06,260.04166666666663,8.179166666666667
2011-11-07,221.75,6.166666666666666
2011-11-08,232.625,7.370833333333334
2011-11-09,245.79166666666666,6.270833333333332
2011-11-10,224.66666666666669,10.533333333333331
2011-11-11,225.5,5.1000000000000005
2011-11-12,229.0,2.591666666666667
2011-11-13,220.83333333333331,7.2625
2011-11-14,216.75,6.241666666666667
2011-11-15,185.125,4.012499999999999
2011-11-16,271.5833333333333,7.995833333333334
2011-11-17,233.25,6.608333333333334
2011-11-18,232.16666666666669,9.712499999999999
2011-11-19,222.20833333333331,9.641666666666667
2011-11-20,236.95833333333331,9.741666666666667
2011-11-21,277.20833333333337,10.816666666666666
2011-11-22,233.54166666666669,7.220833333333333
2011-11-23,226.95833333333334,6.029166666666667
2011-11-24,244.25,11.6375
2011-11-25,234.125,12.433333333333334
2011-11-26,233.16666666666669,11.35
2011-11-27,213.91666666666669,4.629166666666666
2011-11-28,310.25,5.816666666666666
2011-11-29,237.58333333333331,6.633333333333334
2011-11-30,56.5,6.7125
2011-12-01,62.08333333333333,5.887499999999999
2011-12-02,79.70833333333333,4.791666666666667
2011-12-03,44.04166666666667,6.35
2011-12-04,39.83333333333333,7.220833333333333
2011-12-05,202.08333333333334,2.375
2011-12-06,228.58333333333334,5.0625
2011-12-07,266.4583333333333,8.350000000000001
2011-12-08,223.58333333333331,6.416666666666667
2011-12-09,46.5,3.9791666666666665
2011-12-10,60.625,6.291666666666666
2011-12-11,54.83333333333333,7.904166666666666
2011-12-12,46.75,6.066666666666667
2011-12-13,48.04166666666667,6.366666666666667
2011-12-14,41.79166666666667,9.266666666666666
2011-12-15,157.66666666666666,6.9375
2011-12-16,278.45833333333337,4.0625
2011-12-17,310.41666666666663,3.9875000000000003
2011-12-18,145.70833333333331,3.158333333333333
2011-12-19,89.16666666666667,3.129166666666667
2011-12-20,42.166666666666664,3.0458333333333334
2011-12-21,188.41666666666666,2.845833333333333
2011-12-22,152.33333333333331,3.7208333333333328
2011-12-23,43.25,4.591666666666667
2011-12-24,158.375,2.6708333333333334
2011-12-25,229.41666666666669,1.85
2011-12-26,38.0,3.8374999999999995
2011-12-27,60.33333333333333,5.454166666666667
2011-12-28,54.45833333333333,7.5625
2011-12-29,44.83333333333333,8.9875
2011-12-30,36.583333333333336,7.633333333333333
2011-12-31,20.75,6.0166666666666675
2012-01-01,193.5,5.345833333333333
2012-01-02,228.08333333333331,9.954166666666666
2012-01-03,46.041666666666664,4.304166666666666
2012-01-04,30.625,2.9875
2012-01-05,185.91666666666669,3.241666666666667
2012-01-06,57.583333333333336,3.3666666666666663
2012-01-07,147.25,3.6833333333333336
2012-01-08,203.25,5.0875
2012-01-09,45.95833333333333,7.158333333333332
2012-01-10,305.16666666666663,5.1083333333333325
2012-01-11,188.0,3.720833333333333
2012-01-12,139.41666666666666,4.6375
2012-01-13,292.04166666666663,9.275
2012-01-14,286.70833333333337,5.687500000000001
2012-01-15,282.5,5.708333333333333
2012-01-16,219.91666666666669,6.4
2012-01-17,73.25,4.083333333333334
2012-01-18,131.25,3.3041666666666667
2012-01-19,274.0833333333333,4.991666666666667
2012-01-20,257.75,5.991666666666667
2012-01-21,219.33333333333331,4.941666666666666
2012-01-22,251.375,5.3583333333333325
2012-01-23,202.5,6.679166666666666
2012-01-24,198.5,5.375
2012-01-25,220.16666666666669,6.004166666666666
2012-01-26,225.54166666666669,4.604166666666667
2012-01-27,258.4583333333333,7.420833333333333
2012-01-28,176.54166666666669,5.616666666666666
2012-01-29,227.625,9.5
2012-01-30,102.66666666666667,4.966666666666667
2012-01-31,121.20833333333333,3.2041666666666666
2012-02-01,261.2083333333333,6.029166666666666
2012-02-02,119.70833333333333,4.245833333333334
2012-02-03,41.08333333333333,6.0625
2012-02-04,67.29166666666667,4.458333333333333
2012-02-05,81.875,3.766666666666667
2012-02-06,111.125,3.2583333333333333
2012-02-07,194.45833333333331,2.158333333333333
2012-02-08,195.83333333333331,2.8458333333333337
2012-02-09,271.6666666666667,4.112500000000001
2012-02-10,262.0833333333333,4.925
2012-02-11,254.08333333333331,4.216666666666667
2012-02-12,71.79166666666667,3.775000000000001
2012-02-13,122.0,2.8833333333333333
2012-02-14,271.375,3.3458333333333337
2012-02-15,258.0,2.2041666666666666
2012-02-16,212.41666666666666,2.625
2012-02-17,83.5,1.8166666666666664
2012-02-18,196.58333333333331,4.120833333333334
2012-02-19,161.375,3.2416666666666663
2012-02-20,45.75,4.066666666666666
2012-02-21,61.416666666666664,3.995833333333333
2012-02-22,27.75,7.566666666666666
2012-02-23,131.58333333333331,4.4875
2012-02-24,243.08333333333331,5.945833333333333
2012-02-25,216.20833333333331,9.358333333333334
2012-02-26,189.20833333333331,4.429166666666667
2012-02-27,142.5,3.4875000000000007
2012-02-28,210.54166666666669,4.533333333333333
2012-02-29,244.16666666666669,4.0125
2012-03-01,241.375,11.416666666666666
2012-03-02,275.08333333333337,4.529166666666667
2012-03-03,235.41666666666669,12.024999999999999
2012-03-04,190.16666666666669,4.8375
2012-03-05,86.04166666666667,1.9833333333333334
2012-03-06,111.16666666666666,2.5541666666666667
2012-03-07,123.79166666666666,2.508333333333333
2012-03-08,128.66666666666666,3.0708333333333333
2012-03-09,101.0,3.1416666666666666
2012-03-10,84.08333333333333,2.6041666666666665
2012-03-11,43.54166666666667,5.354166666666667
2012-03-12,237.45833333333331,8.895833333333332
2012-03-13,219.58333333333331,6.0375
2012-03-14,220.95833333333334,2.4958333333333336
2012-03-15,238.29166666666669,4.291666666666666
2012-03-16,64.04166666666667,2.1875
2012-03-17,80.29166666666667,4.425000000000001
2012-03-18,82.875,3.525
2012-03-19,146.41666666666669,4.541666666666667
2012-03-20,157.5,4.354166666666667
2012-03-21,88.08333333333334,3.5166666666666666
2012-03-22,21.166666666666664,5.558333333333334
2012-03-23,262.9583333333333,4.375
2012-03-24,31.25,5.254166666666666
2012-03-25,198.29166666666669,8.725000000000001
2012-03-26,213.375,7.066666666666666
2012-03-27,234.04166666666669,3.15
2012-03-28,162.04166666666669,3.6666666666666665
2012-03-29,196.95833333333331,1.9791666666666665
2012-03-30,146.70833333333334,2.3041666666666667
2012-03-31,73.91666666666667,3.4083333333333328
2012-04-01,101.70833333333334,3.0749999999999997
2012-04-02,109.625,4.054166666666666
2012-04-03,124.33333333333334,5.4375
2012-04-04,146.16666666666666,3.9333333333333336
2012-04-05,130.5,3.4124999999999996
2012-04-06,113.04166666666666,2.825
2012-04-07,201.75,1.8583333333333334
2012-04-08,200.625,4.970833333333333
2012-04-09,208.41666666666669,4.395833333333334
2012-04-10,243.16666666666669,3.5291666666666663
2012-04-11,36.95833333333333,4.683333333333334
2012-04-12,269.8333333333333,8.087500000000002
2012-04-13,221.04166666666669,8.545833333333333
2012-04-14,226.04166666666669,5.495833333333334
2012-04-15,162.66666666666669,1.9166666666666665
2012-04-16,162.04166666666669,3.0374999999999996
2012-04-17,168.91666666666669,3.375
2012-04-18,208.91666666666669,3.3833333333333333
2012-04-19,134.875,1.925
2012-04-20,211.75,1.8708333333333331
2012-04-21,180.375,1.8541666666666667
2012-04-22,125.66666666666667,2.0541666666666667
2012-04-23,86.04166666666667,2.591666666666667
2012-04-24,137.375,1.7958333333333334
2012-04-25,94.375,2.4791666666666665
2012-04-26,76.91666666666667,3.0666666666666664
2012-04-27,202.45833333333334,7.050000000000001
2012-04-28,238.83333333333331,7.991666666666665
2012-04-29,283.875,4.070833333333333
2012-04-30,226.875,6.154166666666667
2012-05-01,205.875,5.208333333333333
2012-05-02,175.375,2.8666666666666667
2012-05-03,181.0,2.633333333333333
2012-05-04,205.08333333333331,1.4625
2012-05-05,116.91666666666667,1.6875
2012-05-06,139.20833333333334,2.2916666666666665
2012-05-07,91.75,3.5583333333333336
2012-05-08,51.79166666666667,6.054166666666667
2012-05-09,151.20833333333334,2.5041666666666664
2012-05-10,221.66666666666669,3.3458333333333337
2012-05-11,222.33333333333331,7.025
2012-05-12,238.41666666666669,7.0875
2012-05-13,318.29166666666663,4.199999999999999
2012-05-14,71.29166666666667,5.362500000000001
2012-05-15,290.83333333333337,6.575
2012-05-16,255.04166666666669,7.191666666666666
2012-05-17,223.375,7.895833333333334
2012-05-18,238.91666666666669,9.175
2012-05-19,217.45833333333331,5.004166666666666
2012-05-20,218.41666666666669,4.075
2012-05-21,160.0,1.0541666666666667
2012-05-22,180.54166666666669,1.6958333333333335
2012-05-23,173.08333333333331,1.35
2012-05-24,206.75,3.158333333333333
2012-05-25,261.5833333333333,4.158333333333333
2012-05-26,79.91666666666667,1.6583333333333334
2012-05-27,27.291666666666664,4.320833333333333
2012-05-28,168.91666666666669,2.1875
2012-05-29,194.16666666666669,4.2875000000000005
2012-05-30,132.95833333333331,1.7333333333333334
2012-05-31,214.375,6.300000000000001
2012-06-01,187.375,2.6874999999999996
2012-06-02,142.04166666666669,1.1541666666666668
2012-06-03,255.20833333333331,3.125
2012-06-04,88.29166666666667,2.1666666666666665
2012-06-05,39.291666666666664,6.033333333333333
2012-06-06,147.5,3.7375000000000003
2012-06-07,230.08333333333331,6.591666666666667
2012-06-08,254.75,3.2583333333333337
2012-06-09,258.4583333333333,6.804166666666666
2012-06-10,224.75,5.6875
2012-06-11,245.41666666666669,7.358333333333334
2012-06-12,182.95833333333331,3.4958333333333336
2012-06-13,162.16666666666669,1.9791666666666665
2012-06-14,173.91666666666669,1.4708333333333334
2012-06-15,153.625,1.7625000000000002
2012-06-16,187.70833333333331,3.6375
2012-06-17,154.125,1.0333333333333334
2012-06-18,26.75,7.541666666666667
2012-06-19,202.875,3.675
2012-06-20,157.08333333333334,3.5125
2012-06-21,154.875,1.1333333333333333
2012-06-22,206.375,3.870833333333333
2012-06-23,224.04166666666666,2.3916666666666666
2012-06-24,263.7916666666667,5.529166666666667
2012-06-25,236.54166666666669,6.970833333333333
2012-06-26,253.83333333333334,6.0375000000000005
2012-06-27,249.45833333333334,10.125
2012-06-28,241.04166666666669,10.991666666666667
2012-06-29,222.625,5.3625
2012-06-30,144.95833333333331,0.7291666666666666
2012-07-01,99.29166666666666,2.1166666666666667
2012-07-02,89.75,4.4125000000000005
2012-07-03,123.16666666666667,4.145833333333333
2012-07-04,175.125,3.216666666666667
2012-07-05,201.5,1.2333333333333334
2012-07-06,179.875,2.2875000000000005
2012-07-07,210.5,2.7625
2012-07-08,184.41666666666669,2.1666666666666665
2012-07-09,208.20833333333331,1.0291666666666668
2012-07-10,219.41666666666669,1.2208333333333332
2012-07-11,172.54166666666669,0.975
2012-07-12,171.125,1.2375
2012-07-13,29.125,3.2249999999999996
2012-07-14,43.125,3.4625000000000004
2012-07-15,25.5,4.908333333333333
2012-07-16,169.20833333333334,6.933333333333334
2012-07-17,207.375,8.2625
2012-07-18,150.04166666666669,2.020833333333333
2012-07-19,104.79166666666667,2.3958333333333335
2012-07-20,130.95833333333334,2.5124999999999997
2012-07-21,72.79166666666666,3.841666666666667
2012-07-22,68.04166666666666,4.895833333333334
2012-07-23,92.29166666666666,3.033333333333333
2012-07-24,25.166666666666664,2.1041666666666665
2012-07-25,152.79166666666666,2.3958333333333335
2012-07-26,133.83333333333334,2.779166666666667
2012-07-27,211.20833333333331,1.4583333333333335
2012-07-28,78.20833333333334,3.2666666666666666
2012-07-29,61.79166666666667,7.679166666666667
2012-07-30,162.5,6.475
2012-07-31,107.79166666666667,2.3625
2012-08-01,66.33333333333333,3.9875
2012-08-02,65.70833333333333,3.279166666666667
2012-08-03,82.875,2.3916666666666666
2012-08-04,122.20833333333333,1.2416666666666667
2012-08-05,97.95833333333334,1.225
2012-08-06,198.95833333333331,3.1958333333333333
2012-08-07,36.75,4.325
2012-08-08,272.5,3.575
2012-08-09,250.79166666666669,5.604166666666667
2012-08-10,186.95833333333331,1.6875
2012-08-11,61.5,5.3375
2012-08-12,154.83333333333334,3.8625
2012-08-13,256.25,5.279166666666667
2012-08-14,246.58333333333334,4.7749999999999995
2012-08-15,140.45833333333331,3.904166666666667
2012-08-16,268.95833333333337,6.366666666666666
2012-08-17,281.2916666666667,2.6666666666666665
2012-08-18,274.3333333333333,3.345833333333333
2012-08-19,32.875,4.204166666666666
2012-08-20,299.79166666666663,5.083333333333333
2012-08-21,244.20833333333331,8.399999999999999
2012-08-22,215.83333333333331,3.9541666666666666
2012-08-23,183.08333333333331,2.4208333333333334
2012-08-24,93.70833333333334,1.8250000000000002
2012-08-25,50.625,3.6916666666666664
2012-08-26,20.375,4.129166666666666
2012-08-27,123.04166666666667,5.391666666666667
2012-08-28,219.125,5.008333333333333
2012-08-29,121.5,2.7666666666666666
2012-08-30,129.875,3.5250000000000004
2012-08-31,165.0,2.1624999999999996
2012-09-01,57.66666666666667,4.775
2012-09-02,32.75,9.420833333333334
2012-09-03,151.0,7.254166666666667
2012-09-04,257.125,9.354166666666666
2012-09-05,236.54166666666669,10.5625
2012-09-06,277.45833333333337,5.508333333333334
2012-09-07,301.66666666666663,6.9624999999999995
2012-09-08,203.08333333333334,4.833333333333333
2012-09-09,302.5,5.812500000000001
2012-09-10,256.125,8.616666666666667
2012-09-11,249.91666666666669,10.783333333333335
2012-09-12,199.91666666666669,5.5874999999999995
2012-09-13,187.91666666666669,2.8458333333333337
2012-09-14,258.5416666666667,3.0124999999999993
2012-09-15,26.541666666666664,8.933333333333334
2012-09-16,40.54166666666667,4.033333333333333
2012-09-17,288.5,6.670833333333333
2012-09-18,215.08333333333331,5.341666666666667
2012-09-19,200.29166666666669,3.0375000000000005
2012-09-20,246.54166666666669,2.0083333333333333
2012-09-21,77.375,4.283333333333333
2012-09-22,66.41666666666667,4.179166666666666
2012-09-23,74.5,3.8291666666666666
2012-09-24,56.79166666666667,5.425000000000001
2012-09-25,52.5,6.300000000000001
2012-09-26,43.25,6.908333333333333
2012-09-27,89.95833333333334,3.65
2012-09-28,143.83333333333331,4.016666666666667
2012-09-29,212.79166666666666,2.9625000000000004
2012-09-30,252.75,5.1625000000000005
2012-10-01,234.16666666666666,5.970833333333333
2012-10-02,244.41666666666669,10.175
2012-10-03,244.45833333333331,10.275
2012-10-04,258.625,8.883333333333333
2012-10-05,267.95833333333337,7.6625
2012-10-06,265.45833333333337,11.091666666666667
2012-10-07,229.91666666666669,6.475
2012-10-08,20.541666666666668,7.487499999999999
2012-10-09,299.33333333333337,3.5000000000000004
2012-10-10,139.25,2.2249999999999996
2012-10-11,228.25,8.508333333333333
2012-10-12,99.125,3.020833333333333
2012-10-13,161.33333333333334,11.979166666666668
2012-10-14,260.125,10.320833333333333
2012-10-15,241.58333333333331,10.470833333333335
2012-10-16,235.58333333333331,10.2125
2012-10-17,261.95833333333337,7.708333333333333
2012-10-18,287.875,9.820833333333333
