,Tmax(C),Tmin(C),Tgmin(C),Tmean(C),RHmean(%)
2012-02-17,20.9,19.642857142857142,20.05,20.300000000000004,78.57142857142857
2012-02-18,21.557142857142853,20.478571428571428,22.7,20.999999999999996,72.64285714285714
2012-02-19,21.621428571428567,20.464285714285715,22.978571428571428,21.03571428571429,71.35714285714286
2012-02-20,22.464285714285715,21.364285714285717,23.942857142857143,21.942857142857143,66.0
2012-02-21,21.94285714285714,20.928571428571427,22.02857142857143,21.392857142857146,73.14285714285714
2012-02-22,21.83571428571429,21.192857142857143,21.278571428571432,21.5,85.35714285714286
2012-02-23,21.314285714285717,20.721428571428568,20.592857142857138,21.0,89.28571428571429
2012-02-24,20.75,19.63571428571429,20.735714285714284,20.15714285714285,72.07142857142857
2012-02-25,19.178571428571427,17.77857142857143,18.157142857142855,18.54285714285714,64.07142857142857
2012-02-26,19.37142857142857,18.235714285714288,20.342857142857145,18.842857142857145,67.5
2012-02-27,20.035714285714285,18.707142857142856,21.442857142857143,19.4,66.78571428571429
2012-02-28,19.735714285714288,18.314285714285713,20.178571428571427,19.071428571428573,65.71428571428571
2012-02-29,19.557142857142857,18.642857142857142,19.557142857142857,19.064285714285713,80.0
2012-03-01,18.785714285714285,17.97142857142857,18.528571428571432,18.349999999999998,67.0
2012-03-02,18.735714285714288,17.878571428571426,18.85,18.27142857142857,66.28571428571429
2012-03-03,17.27857142857143,15.714285714285714,15.499999999999998,16.542857142857144,71.5
2012-03-04,17.46428571428572,16.292857142857144,17.70714285714286,16.9,56.92857142857143
2012-03-05,18.1,16.657142857142855,18.842857142857138,17.364285714285714,64.14285714285714
2012-03-06,18.89285714285714,17.635714285714286,19.17142857142857,18.27142857142857,65.64285714285714
2012-03-07,20.11428571428571,18.871428571428574,20.142857142857142,19.47142857142857,69.14285714285714
2012-03-08,19.407142857142862,18.628571428571433,18.49285714285714,19.02857142857143,68.71428571428571
2012-03-09,19.67142857142857,18.414285714285715,20.900000000000002,19.05,56.214285714285715
2012-03-10,19.314285714285713,18.435714285714287,20.25,18.885714285714283,69.85714285714286
2012-03-11,19.778571428571432,19.33571428571429,19.614285714285717,19.564285714285713,91.07142857142857
2012-03-12,17.742857142857144,16.914285714285715,16.95714285714286,17.314285714285713,82.64285714285714
2012-03-13,19.7,19.092857142857138,20.87142857142857,19.392857142857142,71.28571428571429
2012-03-14,19.02857142857143,17.914285714285715,20.392857142857146,18.47142857142857,66.71428571428571
2012-03-15,19.67142857142857,18.392857142857142,20.33571428571429,19.000000000000004,65.57142857142857
2012-03-16,18.678571428571427,17.214285714285715,18.735714285714288,17.964285714285715,62.5
2012-03-17,19.678571428571434,18.764285714285712,19.74285714285714,19.17142857142857,69.57142857142857
2012-03-18,19.77857142857143,18.57857142857143,18.821428571428573,19.12857142857143,77.5
2012-03-19,16.321428571428573,15.885714285714286,15.485714285714286,16.1,90.5
2012-03-20,20.021428571428572,19.085714285714282,18.91428571428571,19.571428571428566,77.35714285714286
2012-03-21,19.05,18.27142857142857,18.357142857142858,18.664285714285715,89.28571428571429
2012-03-22,20.521428571428572,19.535714285714285,20.364285714285717,20.04285714285714,80.0
2012-03-23,20.699999999999996,19.728571428571428,21.135714285714283,20.185714285714283,80.42857142857143
2012-03-24,20.37142857142857,19.74285714285714,20.564285714285717,20.05,85.57142857142857
2012-03-25,19.02857142857143,18.1,18.864285714285717,18.53571428571429,75.5
2012-03-26,17.5,16.7,17.37857142857143,17.099999999999998,61.5
2012-03-27,17.7,16.32857142857143,18.014285714285712,17.007142857142856,74.07142857142857
2012-03-28,17.814285714285713,16.664285714285718,17.557142857142857,17.221428571428568,76.42857142857143
2012-03-29,19.02857142857143,17.47857142857143,18.135714285714286,18.264285714285712,66.35714285714286
2012-03-30,17.692857142857143,16.42142857142857,17.32142857142857,17.071428571428577,68.28571428571429
2012-03-31,19.07857142857143,17.62857142857143,18.92142857142857,18.371428571428574,68.71428571428571
2012-04-01,19.535714285714285,18.157142857142855,18.942857142857143,18.849999999999998,70.07142857142857
2012-04-02,19.0,18.114285714285717,18.207142857142856,18.564285714285713,77.07142857142857
2012-04-03,20.642857142857142,19.78571428571429,20.014285714285712,20.214285714285715,63.142857142857146
2012-04-04,22.821428571428573,21.80714285714286,22.25,22.300000000000004,56.142857142857146
2012-04-05,22.464285714285715,21.15,21.61428571428571,21.80714285714286,57.357142857142854
2012-04-06,19.121428571428574,17.67142857142857,18.271428571428572,18.37142857142857,56.285714285714285
2012-04-07,17.849999999999998,16.400000000000002,16.78571428571429,17.15,64.64285714285714
2012-04-08,17.77857142857143,16.828571428571426,18.064285714285713,17.307142857142857,68.0
2012-04-09,18.435714285714287,17.485714285714284,18.49285714285714,17.964285714285715,71.14285714285714
2012-04-10,18.414285714285715,17.12142857142857,18.421428571428574,17.742857142857144,80.21428571428571
2012-04-11,18.428571428571434,17.45714285714286,17.74285714285714,17.921428571428567,79.71428571428571
2012-04-12,18.36428571428571,17.34285714285714,17.35,17.82857142857143,83.07142857142857
2012-04-13,17.964285714285715,17.02857142857143,17.214285714285715,17.521428571428572,75.71428571428571
2012-04-14,18.807142857142853,17.85,18.657142857142855,18.321428571428573,74.21428571428571
2012-04-15,17.635714285714283,16.492857142857144,17.45714285714286,17.028571428571432,79.71428571428571
2012-04-16,18.37857142857143,17.078571428571426,17.907142857142862,17.714285714285715,80.35714285714286
2012-04-17,17.9,16.835714285714285,17.664285714285718,17.30714285714286,73.78571428571429
2012-04-18,17.599999999999998,16.32857142857143,16.635714285714283,17.00714285714286,71.5
2012-04-19,15.742857142857144,14.242857142857142,14.1,14.950000000000001,63.42857142857143
2012-04-20,16.521428571428572,15.214285714285714,15.692857142857141,15.9,65.64285714285714
2012-04-21,16.17142857142857,14.692857142857141,14.707142857142857,15.414285714285713,69.42857142857143
2012-04-22,16.75,14.92857142857143,15.314285714285713,15.885714285714286,70.21428571428571
2012-04-23,17.15714285714286,15.357142857142858,15.214285714285714,16.32142857142857,68.5
2012-04-24,17.17142857142857,15.035714285714288,13.942857142857145,16.1,64.85714285714286
2012-04-25,18.685714285714287,16.971428571428568,16.071428571428573,17.792857142857144,62.142857142857146
2012-04-26,17.52142857142857,16.1,15.97857142857143,16.764285714285716,79.71428571428571
2012-04-27,20.778571428571432,19.357142857142858,19.749999999999996,20.00714285714286,78.71428571428571
2012-04-28,17.642857142857142,16.264285714285712,15.700000000000001,16.93571428571429,72.0
2012-04-29,16.414285714285715,15.335714285714287,15.885714285714286,15.85,76.28571428571429
2012-04-30,16.457142857142856,15.635714285714284,15.371428571428572,15.992857142857142,68.92857142857143
2012-05-01,16.557142857142857,15.142857142857142,14.892857142857142,15.828571428571426,68.64285714285714
2012-05-02,13.585714285714285,12.057142857142853,10.442857142857141,12.821428571428573,52.785714285714285
2012-05-03,12.785714285714283,11.321428571428571,9.764285714285714,12.064285714285713,67.07142857142857
2012-05-04,14.457142857142857,12.549999999999999,10.950000000000001,13.457142857142859,71.35714285714286
2012-05-05,15.078571428571433,13.12142857142857,11.642857142857142,14.028571428571427,73.28571428571429
2012-05-06,15.621428571428572,14.02142857142857,12.750000000000002,14.828571428571431,66.64285714285714
2012-05-07,16.000000000000004,14.657142857142857,14.7,15.292857142857144,73.78571428571429
2012-05-08,17.457142857142852,16.785714285714285,16.035714285714285,17.07857142857143,81.92857142857143
2012-05-09,16.8,16.0,16.02142857142857,16.385714285714283,92.92857142857143
2012-05-10,16.192857142857143,15.235714285714284,16.50714285714286,15.692857142857145,90.57142857142857
2012-05-11,15.857142857142856,14.892857142857144,14.857142857142856,15.4,75.42857142857143
2012-05-12,16.714285714285715,15.77857142857143,15.55714285714286,16.257142857142856,69.42857142857143
2012-05-13,17.69285714285714,16.757142857142856,16.357142857142858,17.214285714285715,82.92857142857143
2012-05-14,17.321428571428573,16.514285714285716,15.942857142857141,16.9,81.42857142857143
2012-05-15,14.557142857142855,13.049999999999999,12.528571428571427,13.757142857142856,82.71428571428571
2012-05-16,13.657142857142857,11.935714285714285,11.22142857142857,12.778571428571428,81.21428571428571
2012-05-17,15.085714285714285,13.707142857142857,13.014285714285714,14.342857142857142,73.0
2012-05-18,15.585714285714285,14.392857142857142,14.135714285714284,15.014285714285714,73.78571428571429
2012-05-19,13.992857142857142,12.885714285714286,12.542857142857144,13.392857142857144,75.21428571428571
2012-05-20,13.264285714285714,12.035714285714288,11.414285714285715,12.642857142857144,76.57142857142857
2012-05-21,13.892857142857142,12.657142857142857,11.964285714285712,13.257142857142854,81.0
2012-05-22,11.9,10.927272727272726,8.690909090909093,11.354545454545457,70.54545454545455
2012-05-23,12.192857142857141,10.6,10.707142857142857,11.349999999999998,78.0
2012-05-24,13.971428571428573,12.621428571428572,13.078571428571427,13.292857142857144,79.42857142857143
2012-05-25,14.514285714285718,13.15,12.614285714285716,13.87857142857143,80.21428571428571
2012-05-26,13.128571428571428,12.021428571428572,12.178571428571429,12.564285714285715,88.42857142857143
2012-05-27,16.00714285714286,15.585714285714285,15.314285714285713,15.807142857142855,78.0
2012-05-28,14.964285714285712,14.414285714285713,14.707142857142857,14.678571428571429,89.57142857142857
2012-05-29,13.4,12.478571428571428,12.014285714285714,12.971428571428572,62.285714285714285
2012-05-30,10.392857142857142,8.892857142857142,8.857142857142856,9.571428571428571,70.14285714285714
2012-05-31,14.450000000000003,13.385714285714286,12.749999999999998,13.957142857142857,76.07142857142857
2012-06-01,12.042857142857141,10.828571428571427,9.864285714285714,11.42857142857143,63.785714285714285
2012-06-02,12.321428571428571,10.957142857142857,11.657142857142857,11.642857142857142,77.92857142857143
2012-06-03,13.957142857142859,12.707142857142857,12.085714285714287,13.292857142857143,78.07142857142857
2012-06-04,13.678571428571429,12.585714285714285,13.085714285714284,13.128571428571428,84.57142857142857
2012-06-05,14.564285714285713,13.9,13.342857142857142,14.235714285714284,85.07142857142857
2012-06-06,16.62142857142857,15.871428571428572,15.757142857142858,16.264285714285712,85.14285714285714
2012-06-07,12.807142857142859,11.857142857142856,11.357142857142856,12.328571428571427,79.71428571428571
2012-06-08,12.657142857142858,11.12857142857143,10.328571428571427,11.828571428571427,83.14285714285714
2012-06-09,13.942857142857141,12.857142857142856,12.142857142857142,13.39285714285714,79.28571428571429
2012-06-10,13.414285714285715,12.721428571428572,12.185714285714287,13.078571428571431,73.42857142857143
2012-06-11,13.992857142857142,12.885714285714286,12.350000000000003,13.457142857142859,79.92857142857143
2012-06-12,13.135714285714286,12.242857142857142,11.464285714285714,12.700000000000001,65.21428571428571
2012-06-13,8.62142857142857,7.214285714285714,6.085714285714286,7.957142857142857,67.64285714285714
2012-06-14,9.95,8.364285714285712,6.671428571428572,9.178571428571429,75.5
2012-06-15,10.092857142857142,8.942857142857141,9.642857142857142,9.514285714285714,82.64285714285714
2012-06-16,9.135714285714286,7.857142857142857,6.514285714285713,8.471428571428572,68.5
2012-06-17,8.1,6.607142857142856,6.114285714285715,7.328571428571428,64.78571428571429
2012-06-18,13.485714285714284,12.592857142857142,11.792857142857143,13.042857142857144,79.85714285714286
2012-06-19,13.707142857142856,12.664285714285713,12.485714285714284,13.15,82.57142857142857
2012-06-20,13.464285714285717,12.364285714285716,11.950000000000001,12.95,83.21428571428571
2012-06-21,12.557142857142853,11.35,11.007142857142858,11.95,84.5
2012-06-22,13.392857142857142,12.035714285714286,10.992857142857142,12.714285714285717,80.5
2012-06-23,12.964285714285714,11.700000000000001,11.185714285714285,12.357142857142856,79.57142857142857
2012-06-24,13.17857142857143,11.985714285714286,11.992857142857142,12.564285714285715,84.28571428571429
2012-06-25,13.10714285714286,11.971428571428572,11.37857142857143,12.614285714285716,73.5
2012-06-26,12.385714285714284,11.314285714285715,10.271428571428572,11.864285714285714,80.35714285714286
2012-06-27,11.771428571428574,10.242857142857144,9.314285714285715,11.049999999999997,69.92857142857143
2012-06-28,13.27142857142857,12.37857142857143,11.771428571428572,12.85714285714286,70.92857142857143
2012-06-29,11.97142857142857,10.95,10.164285714285713,11.450000000000001,75.5
2012-06-30,6.621428571428572,5.471428571428572,4.450000000000001,6.0,74.71428571428571
2012-07-01,10.285714285714286,9.092857142857142,8.02142857142857,9.642857142857142,71.57142857142857
2012-07-02,9.571428571428571,8.5,8.27142857142857,9.042857142857141,76.21428571428571
2012-07-03,11.492857142857144,10.535714285714283,9.492857142857144,10.97857142857143,85.35714285714286
2012-07-04,12.335714285714287,11.335714285714287,11.221428571428572,11.807142857142859,87.57142857142857
2012-07-05,8.571428571428571,7.907142857142858,10.121428571428572,8.257142857142858,95.28571428571429
2012-07-06,10.221428571428572,9.135714285714286,10.307142857142859,9.671428571428573,85.57142857142857
2012-07-07,10.228571428571428,9.107142857142858,7.957142857142857,9.635714285714286,74.42857142857143
2012-07-08,8.278571428571428,6.935714285714286,5.5928571428571425,7.578571428571429,77.64285714285714
2012-07-09,8.657142857142857,7.1571428571428575,6.235714285714285,7.9,81.71428571428571
2012-07-10,9.007142857142858,7.5857142857142845,6.292857142857143,8.314285714285713,81.85714285714286
2012-07-11,8.7,7.321428571428572,7.778571428571428,7.985714285714286,84.21428571428571
2012-07-12,11.421428571428573,10.549999999999999,10.842857142857142,10.928571428571429,71.35714285714286
2012-07-13,12.27142857142857,11.285714285714288,10.642857142857142,11.792857142857144,65.28571428571429
2012-07-14,13.207142857142857,12.435714285714287,11.307142857142859,12.814285714285717,73.07142857142857
2012-07-15,14.064285714285715,13.72857142857143,13.55,13.892857142857144,89.85714285714286
2012-07-16,14.321428571428571,13.671428571428573,14.057142857142859,13.957142857142857,91.35714285714286
2012-07-17,13.135714285714284,12.357142857142858,11.799999999999999,12.73571428571429,69.78571428571429
2012-07-18,10.785714285714286,9.45,7.878571428571428,10.092857142857143,77.5
2012-07-19,9.357142857142858,8.107142857142856,8.592857142857143,8.742857142857144,84.78571428571429
2012-07-20,11.921428571428569,10.407142857142858,8.014285714285714,11.164285714285713,76.85714285714286
2012-07-21,14.049999999999999,13.292857142857141,12.464285714285712,13.657142857142855,69.28571428571429
2012-07-22,13.62142857142857,13.328571428571427,13.54285714285714,13.485714285714286,90.85714285714286
2012-07-23,15.48571428571429,14.864285714285714,15.35,15.14285714285714,91.92857142857143
2012-07-24,14.257142857142856,13.700000000000001,14.914285714285711,13.964285714285714,92.64285714285714
2012-07-25,14.407142857142858,13.671428571428569,14.271428571428569,14.000000000000002,91.0
2012-07-26,13.0,11.921428571428569,11.100000000000003,12.435714285714285,66.0
2012-07-27,10.642857142857142,9.214285714285714,8.635714285714286,9.942857142857141,71.5
2012-07-28,10.714285714285714,9.307142857142855,8.414285714285715,10.049999999999999,73.64285714285714
2012-07-29,12.799999999999999,12.057142857142859,11.692857142857145,12.37857142857143,78.28571428571429
2012-07-30,13.200000000000001,12.485714285714284,12.185714285714287,12.814285714285715,88.28571428571429
2012-07-31,10.435714285714285,9.457142857142857,8.857142857142858,9.87857142857143,80.71428571428571
2012-08-01,12.971428571428572,11.964285714285714,11.957142857142856,12.442857142857141,79.57142857142857
2012-08-02,12.907142857142858,12.242857142857144,12.014285714285714,12.549999999999999,85.57142857142857
2012-08-03,13.078571428571426,12.057142857142855,11.12857142857143,12.578571428571431,80.07142857142857
2012-08-04,13.500000000000002,12.049999999999997,12.457142857142857,12.735714285714286,80.42857142857143
2012-08-05,12.535714285714286,11.3,10.921428571428573,11.835714285714285,83.28571428571429
2012-08-06,13.12857142857143,11.771428571428572,11.364285714285716,12.464285714285714,82.21428571428571
2012-08-07,12.992857142857142,11.764285714285714,11.185714285714287,12.357142857142858,81.42857142857143
2012-08-08,9.885714285714284,8.87857142857143,9.621428571428572,9.328571428571431,85.42857142857143
2012-08-09,11.87857142857143,10.65,10.685714285714285,11.214285714285714,81.85714285714286
2012-08-10,13.214285714285714,11.571428571428571,9.614285714285714,12.414285714285713,74.64285714285714
2012-08-11,13.621428571428567,12.564285714285715,11.692857142857141,13.064285714285715,79.71428571428571
2012-08-12,15.150000000000002,13.907142857142858,13.87857142857143,14.471428571428572,82.64285714285714
2012-08-13,15.200000000000001,13.62857142857143,13.207142857142859,14.442857142857141,78.71428571428571
2012-08-14,14.27142857142857,12.742857142857146,12.078571428571427,13.457142857142859,76.0
2012-08-15,12.514285714285716,11.078571428571433,10.907142857142857,11.757142857142856,83.42857142857143
2012-08-16,13.485714285714286,11.8,11.078571428571431,12.657142857142857,76.92857142857143
2012-08-17,13.021428571428572,11.028571428571428,9.985714285714286,12.035714285714288,79.42857142857143
2012-08-18,14.921428571428567,13.814285714285713,12.678571428571427,14.407142857142858,79.35714285714286
2012-08-19,14.342857142857142,13.592857142857142,13.721428571428572,13.950000000000003,86.07142857142857
2012-08-20,14.321428571428571,13.078571428571431,12.72857142857143,13.692857142857147,80.78571428571429
2012-08-21,13.707142857142859,12.471428571428572,12.335714285714285,13.1,80.35714285714286
2012-08-22,14.078571428571427,13.235714285714284,12.464285714285714,13.678571428571429,70.78571428571429
2012-08-23,12.97857142857143,11.235714285714286,10.414285714285713,12.042857142857143,80.0
2012-08-24,13.457142857142857,11.985714285714286,11.157142857142858,12.714285714285714,70.57142857142857
2012-08-25,12.878571428571428,11.514285714285716,11.257142857142856,12.164285714285713,72.35714285714286
2012-08-26,14.064285714285715,13.049999999999999,12.457142857142857,13.478571428571428,67.78571428571429
2012-08-27,15.357142857142858,14.242857142857142,14.2,14.742857142857142,78.21428571428571
2012-08-28,13.271428571428572,12.328571428571427,11.77142857142857,12.8,67.64285714285714
2012-08-29,12.592857142857142,11.178571428571429,10.564285714285713,11.871428571428572,69.5
2012-08-30,12.085714285714287,11.414285714285713,11.085714285714284,11.728571428571428,66.92857142857143
2012-08-31,13.57142857142857,12.042857142857143,11.357142857142856,12.8,62.642857142857146
2012-09-01,12.928571428571429,11.964285714285712,11.942857142857141,12.435714285714287,62.857142857142854
2012-09-02,14.42857142857143,13.76428571428571,13.557142857142859,14.071428571428571,63.214285714285715
2012-09-03,13.37142857142857,12.657142857142857,13.335714285714285,12.971428571428573,90.14285714285714
2012-09-04,13.099999999999998,11.842857142857142,11.164285714285715,12.464285714285714,74.07142857142857
2012-09-05,13.75,12.77142857142857,12.792857142857143,13.235714285714286,69.64285714285714
2012-09-06,14.828571428571431,13.557142857142859,13.471428571428572,14.150000000000002,76.92857142857143
2012-09-07,15.321428571428571,14.45,13.971428571428572,14.85,69.07142857142857
2012-09-08,14.992857142857144,13.950000000000001,13.914285714285713,14.435714285714285,74.07142857142857
2012-09-09,14.821428571428573,13.757142857142856,13.9,14.27857142857143,71.64285714285714
2012-09-10,14.257142857142856,12.907142857142857,13.021428571428572,13.600000000000003,70.0
2012-09-11,13.778571428571427,11.999999999999998,12.157142857142857,13.028571428571427,73.07142857142857
2012-09-12,9.714285714285714,8.785714285714286,8.907142857142857,9.242857142857144,53.642857142857146
2012-09-13,10.471428571428573,8.950000000000001,10.321428571428571,9.657142857142857,60.92857142857143
2012-09-14,12.549999999999999,11.12142857142857,11.964285714285714,11.835714285714285,60.714285714285715
2012-09-15,14.549999999999999,13.700000000000001,13.014285714285716,14.142857142857142,68.0
2012-09-16,13.328571428571431,12.37857142857143,13.39285714285714,12.814285714285713,86.21428571428571
2012-09-17,14.242857142857144,13.171428571428573,14.078571428571427,13.742857142857144,80.85714285714286
2012-09-18,13.507142857142858,12.4,12.714285714285714,12.964285714285712,67.42857142857143
2012-09-19,11.714285714285714,10.5,11.114285714285716,11.085714285714285,75.92857142857143
2012-09-20,13.15,12.128571428571425,12.928571428571429,12.635714285714288,73.78571428571429
2012-09-21,12.985714285714284,12.02142857142857,13.185714285714285,12.464285714285712,65.0
2012-09-22,12.7,11.314285714285715,12.271428571428572,11.971428571428573,62.142857142857146
2012-09-23,13.057142857142855,11.785714285714288,12.814285714285715,12.464285714285712,73.57142857142857
2012-09-24,13.557142857142859,12.778571428571428,13.264285714285714,13.142857142857142,66.07142857142857
2012-09-25,14.328571428571431,13.414285714285713,14.142857142857142,13.835714285714285,59.214285714285715
2012-09-26,14.849999999999998,13.92857142857143,15.414285714285715,14.37142857142857,75.07142857142857
2012-09-27,14.65,14.128571428571428,14.335714285714285,14.4,72.85714285714286
2012-09-28,14.971428571428573,14.142857142857142,14.549999999999999,14.535714285714286,80.0
2012-09-29,16.57857142857143,15.578571428571431,16.642857142857142,16.085714285714285,
2012-09-30,16.114285714285717,15.099999999999998,18.457142857142856,15.67857142857143,
2012-10-01,14.057142857142855,12.935714285714285,14.807142857142859,13.457142857142859,
2012-10-02,13.814285714285715,12.535714285714283,13.714285714285717,13.228571428571428,
2012-10-03,14.200000000000003,12.89285714285714,14.057142857142855,13.571428571428571,75.5
2012-10-04,14.064285714285713,12.999999999999998,14.200000000000001,13.542857142857146,74.14285714285714
2012-10-05,15.185714285714285,14.078571428571426,15.464285714285714,14.657142857142858,71.35714285714286
2012-10-06,15.542857142857144,14.299999999999999,15.078571428571427,14.935714285714283,75.14285714285714
2012-10-07,13.685714285714285,12.578571428571431,13.942857142857141,13.14285714285714,75.4
2012-10-08,15.985714285714282,15.142857142857144,15.628571428571428,15.542857142857144,90.33333333333333
2012-10-09,16.692307692307693,15.507142857142858,15.978571428571433,15.99230769230769,65.88888888888889
2012-10-10,15.514285714285716,14.392857142857142,15.235714285714286,14.992857142857144,75.71428571428571
2012-10-11,16.392857142857142,15.35,16.321428571428573,15.914285714285711,71.0
2012-10-12,16.52142857142857,15.221428571428572,17.24285714285714,15.821428571428571,70.07142857142857
2012-10-13,16.92142857142857,16.02857142857143,15.799999999999997,16.507142857142856,80.28571428571429
2012-10-14,14.528571428571428,13.171428571428569,13.435714285714285,13.885714285714286,69.14285714285714
2012-10-15,14.657142857142857,13.328571428571426,13.75,14.035714285714283,70.14285714285714
2012-10-16,14.63076923076923,13.63846153846154,14.392307692307693,14.146153846153847,70.07692307692308
2012-10-17,17.107142857142858,16.142857142857142,17.857142857142858,16.642857142857142,71.64285714285714
2012-10-18,15.921428571428573,14.842857142857143,15.8,15.414285714285716,74.78571428571429
2012-10-19,13.935714285714285,12.85,13.571428571428573,13.457142857142857,66.85714285714286
2012-10-20,14.971428571428573,13.907142857142855,15.471428571428572,14.435714285714287,62.57142857142857
2012-10-21,15.514285714285709,14.77857142857143,14.421428571428574,15.135714285714284,90.57142857142857
2012-10-22,17.0,15.992857142857144,17.22142857142857,16.485714285714284,75.57142857142857
2012-10-23,12.971428571428573,12.185714285714285,12.614285714285712,12.578571428571427,77.42857142857143
2012-10-24,14.92857142857143,13.585714285714287,16.214285714285715,14.249999999999998,41.57142857142857
2012-10-25,14.371428571428575,13.285714285714283,15.221428571428572,13.849999999999998,70.5
2012-10-26,16.935714285714287,15.942857142857141,18.764285714285712,16.435714285714287,71.57142857142857
2012-10-27,17.842857142857145,16.357142857142858,19.557142857142857,17.049999999999997,71.42857142857143
2012-10-28,17.45,16.321428571428573,17.821428571428573,16.885714285714283,72.64285714285714
2012-10-29,16.82857142857143,15.700000000000001,15.785714285714286,16.17857142857143,79.5
2012-10-30,18.92142857142857,17.59285714285714,19.52857142857143,18.307142857142853,64.21428571428571
2012-10-31,15.835714285714284,15.214285714285712,17.521428571428572,15.485714285714286,76.64285714285714
2012-11-01,17.25,16.435714285714287,20.900000000000002,16.835714285714285,74.78571428571429
2012-11-02,16.928571428571427,15.985714285714284,17.985714285714284,16.45714285714286,69.07142857142857
2012-11-03,17.07142857142857,16.057142857142857,17.014285714285712,16.54285714285714,76.21428571428571
2012-11-04,14.47857142857143,13.107142857142856,15.242857142857142,13.799999999999999,57.57142857142857
